"","ParentGlobalID","CollectionDate","Region","Region_detail","SiteCode","Class","Wet","AlgalCover_Live_NoUpstream","AlgalCover_LiveOrDead_NoUpstream","Amphibian_presence","AmphSnake_PA","BankWidthMean","BMI_presence","ChannelDimensions_score_NM","DifferencesInVegetation_score","DRNAREA_mi2","Elev_m","ephemeral_ISA_abundance","ephemeral_ISA_taxa","ephemeral_ISAsubregion_abundance","ephemeral_ISAsubregion_taxa","Ephemeroptera_abundance","Ephemeroptera_taxa","ephinteph_ISA_abundance","ephinteph_ISA_taxa","ephinteph_ISAsubregion_abundance","ephinteph_ISAsubregion_taxa","EPT_abundance","EPT_taxa","Fish_PA","GOLD_abundance","HydricSoils_score","hydrophytes_present","ironox_bfscore_NM","Liverwort_cover","MeanSnowPersistence_01","MeanSnowPersistence_05","MeanSnowPersistence_10","Moss_cover","Noninsect_abundance","OCH_abundance","OCH_taxa","PctShading","perennial_ISA_abundance","perennial_ISA_taxa","perennial_ISAsubregion_abundance","perennial_ISAsubregion_taxa","perennial_NC_abundance","perennial_NC_live_abundance","perennial_NC_taxa","perintper_ISAsubregion_abundance","perintper_ISAsubregion_taxa","Plecoptera_abundance","Plecoptera_taxa","ppt","ppt.11121","ppt.234","ppt.567","ppt.8910","ppt.m01","ppt.m02","ppt.m03","ppt.m04","ppt.m05","ppt.m06","ppt.m07","ppt.m08","ppt.m09","ppt.m10","ppt.m11","ppt.m12","Richness","RifflePoolSeq_score","SedimentOnPlantsDebris_score","Sinuosity_score","Slope","snake_score","Strata","SubstrateSorting_score","temp.11121","temp.234","temp.567","temp.8910","temp.m01","temp.m02","temp.m03","temp.m04","temp.m05","temp.m06","temp.m07","temp.m08","temp.m09","temp.m10","temp.m11","temp.m12","tmax","tmean","tmin","TotalAbundance","Trichoptera_abundance","Trichoptera_taxa","UplandRootedPlants_score","WoodyJams_number","month","TotalVisits","revist","State","Dataset","Notes"
"78","664af6c2-fab4-4e6d-b69c-42509979f99c",2020-05-20,"GP","GP_C","KSCV3244","I",TRUE,1,1,1,1,2.23333333333333,1,1.5,2.5,0.49,428,0,0,0,0,0,0,7,1,15,2,7,1,1,10,3,3,0,0,5.455692291,5.621491432,6.563937664,0,4,22,3,13.2352941176471,0,0,0,0,14,13,2,0,0,7,1,903.5,33.5466671,59.81999842,119.7433319,88.05666606,19.56999969,30.54999924,67.52999878,81.37999725,124.75,131.5299988,102.9499969,105.2699966,87.98000336,70.91999817,50.56000137,30.51000023,6,3,1.5,1,1,0,"GP_C",2.25,1.676666727,6.803333322,22.20999972,19.83000024,-1.370000005,1.159999967,6.699999809,12.55000019,17.85000038,22.87999916,25.89999962,25.36000061,20.42000008,13.71000004,6.550000191,-0.150000006,19.05999947,12.63000011,6.199999809,43,0,0,3,0,"May",1,FALSE,"KS","Training","Augmented"
"79","4e056422-50b0-423f-b1ac-9d2788af6937",2020-05-20,"GP","GP_C","KSCV3245","I",TRUE,1,1,1,1,1.83333333333333,1,1.5,2,0.29,415,0,0,0,0,10,1,1,1,3,2,11,2,1,6,3,4,0,0,5.500832558,5.573737621,6.536910534,0,8,2,1,4.41176470588235,10,1,10,1,11,11,2,0,0,1,1,903.8099976,33.57666651,59.90333176,119.8733342,87.91666667,19.60000038,30.54999924,67.63999939,81.51999664,124.6900024,131.7799988,103.1500015,104.8499985,87.75,71.15000153,50.63999939,30.48999977,8,3,1.25,2,2,0,"GP_C",2.25,1.69333339,6.809999983,22.18000031,19.78000005,-1.370000005,1.179999948,6.710000038,12.53999996,17.84000015,22.85000038,25.85000038,25.30999947,20.36000061,13.67000008,6.570000172,-0.119999997,19.01000023,12.60999966,6.210000038,26,0,0,3,0,"May",1,FALSE,"KS","Training","Original"
"80","4e056422-50b0-423f-b1ac-9d2788af6937",2020-05-20,"GP","GP_C","KSCV3245","I",TRUE,1,1,1,1,1.83333333333333,1,1.5,2,0.29,415,0,0,0,0,10,1,1,1,3,2,11,2,1,6,3,4,0,0,5.500832558,5.573737621,6.536910534,0,8,2,1,4.41176470588235,10,1,10,1,11,11,2,0,0,1,1,903.8099976,33.57666651,59.90333176,119.8733342,87.91666667,19.60000038,30.54999924,67.63999939,81.51999664,124.6900024,131.7799988,103.1500015,104.8499985,87.75,71.15000153,50.63999939,30.48999977,8,3,1.25,2,2,0,"GP_C",2.25,1.69333339,6.809999983,22.18000031,19.78000005,-1.370000005,1.179999948,6.710000038,12.53999996,17.84000015,22.85000038,25.85000038,25.30999947,20.36000061,13.67000008,6.570000172,-0.119999997,19.01000023,12.60999966,6.210000038,26,0,0,3,0,"May",1,FALSE,"KS","Training","Augmented"
"81","4e056422-50b0-423f-b1ac-9d2788af6937",2020-05-20,"GP","GP_C","KSCV3245","I",TRUE,1,1,1,1,1.83333333333333,1,1.5,2,0.29,415,0,0,0,0,10,1,1,1,3,2,11,2,1,6,3,4,0,0,5.500832558,5.573737621,6.536910534,0,8,2,1,4.41176470588235,10,1,10,1,11,11,2,0,0,1,1,903.8099976,33.57666651,59.90333176,119.8733342,87.91666667,19.60000038,30.54999924,67.63999939,81.51999664,124.6900024,131.7799988,103.1500015,104.8499985,87.75,71.15000153,50.63999939,30.48999977,8,3,1.25,2,2,0,"GP_C",2.25,1.69333339,6.809999983,22.18000031,19.78000005,-1.370000005,1.179999948,6.710000038,12.53999996,17.84000015,22.85000038,25.85000038,25.30999947,20.36000061,13.67000008,6.570000172,-0.119999997,19.01000023,12.60999966,6.210000038,26,0,0,3,0,"May",1,FALSE,"KS","Training","Augmented"
"82","4e056422-50b0-423f-b1ac-9d2788af6937",2020-05-20,"GP","GP_C","KSCV3245","I",TRUE,1,1,1,1,1.83333333333333,1,1.5,2,0.29,415,0,0,0,0,10,1,1,1,3,2,11,2,1,6,3,4,0,0,5.500832558,5.573737621,6.536910534,0,8,2,1,4.41176470588235,10,1,10,1,11,11,2,0,0,1,1,903.8099976,33.57666651,59.90333176,119.8733342,87.91666667,19.60000038,30.54999924,67.63999939,81.51999664,124.6900024,131.7799988,103.1500015,104.8499985,87.75,71.15000153,50.63999939,30.48999977,8,3,1.25,2,2,0,"GP_C",2.25,1.69333339,6.809999983,22.18000031,19.78000005,-1.370000005,1.179999948,6.710000038,12.53999996,17.84000015,22.85000038,25.85000038,25.30999947,20.36000061,13.67000008,6.570000172,-0.119999997,19.01000023,12.60999966,6.210000038,26,0,0,3,0,"May",1,FALSE,"KS","Training","Augmented"
"83","4e056422-50b0-423f-b1ac-9d2788af6937",2020-05-20,"GP","GP_C","KSCV3245","I",TRUE,1,1,1,1,1.83333333333333,1,1.5,2,0.29,415,0,0,0,0,10,1,1,1,3,2,11,2,1,6,3,4,0,0,5.500832558,5.573737621,6.536910534,0,8,2,1,4.41176470588235,10,1,10,1,11,11,2,0,0,1,1,903.8099976,33.57666651,59.90333176,119.8733342,87.91666667,19.60000038,30.54999924,67.63999939,81.51999664,124.6900024,131.7799988,103.1500015,104.8499985,87.75,71.15000153,50.63999939,30.48999977,8,3,1.25,2,2,0,"GP_C",2.25,1.69333339,6.809999983,22.18000031,19.78000005,-1.370000005,1.179999948,6.710000038,12.53999996,17.84000015,22.85000038,25.85000038,25.30999947,20.36000061,13.67000008,6.570000172,-0.119999997,19.01000023,12.60999966,6.210000038,26,0,0,3,0,"May",1,FALSE,"KS","Training","Augmented"
"84","4e056422-50b0-423f-b1ac-9d2788af6937",2020-05-20,"GP","GP_C","KSCV3245","I",TRUE,1,1,1,1,1.83333333333333,1,1.5,2,0.29,415,0,0,0,0,10,1,1,1,3,2,11,2,1,6,3,4,0,0,5.500832558,5.573737621,6.536910534,0,8,2,1,4.41176470588235,10,1,10,1,11,11,2,0,0,1,1,903.8099976,33.57666651,59.90333176,119.8733342,87.91666667,19.60000038,30.54999924,67.63999939,81.51999664,124.6900024,131.7799988,103.1500015,104.8499985,87.75,71.15000153,50.63999939,30.48999977,8,3,1.25,2,2,0,"GP_C",2.25,1.69333339,6.809999983,22.18000031,19.78000005,-1.370000005,1.179999948,6.710000038,12.53999996,17.84000015,22.85000038,25.85000038,25.30999947,20.36000061,13.67000008,6.570000172,-0.119999997,19.01000023,12.60999966,6.210000038,26,0,0,3,0,"May",1,FALSE,"KS","Training","Augmented"
"85","c94013e5-c879-42a7-988f-09e35ded3290",2020-05-20,"GP","GP_C","KSCV3247","I",TRUE,1,1,1,1,2.56666666666667,1,1.5,2.5,0.36,418,0,0,0,0,0,0,2,1,2,1,10,1,1,3,3,5,0,0,6.149504662,5.829694271,6.575936794,0,0,2,1,1.96078431372549,0,0,0,0,10,10,1,0,0,10,1,902.8300171,33.53333282,59.8933328,119.75,87.76666768,19.60000038,30.51000023,67.65000153,81.51999664,124.5400009,131.6999969,103.0100021,104.7300034,87.5,71.06999969,50.52999878,30.46999931,4,3,0.5,1,1,0,"GP_C",3,1.68999998,6.796666741,22.15999985,19.76333364,-1.370000005,1.169999957,6.699999809,12.52000046,17.81999969,22.82999992,25.82999992,25.29000092,20.35000038,13.64999962,6.559999943,-0.119999997,18.98999977,12.60999966,6.21999979,15,0,0,3,0,"May",1,FALSE,"KS","Training","Original"
"86","c94013e5-c879-42a7-988f-09e35ded3290",2020-05-20,"GP","GP_C","KSCV3247","I",TRUE,1,1,1,1,2.56666666666667,1,1.5,2.5,0.36,418,0,0,0,0,0,0,2,1,2,1,10,1,1,3,3,5,0,0,6.149504662,5.829694271,6.575936794,0,0,2,1,1.96078431372549,0,0,0,0,10,10,1,0,0,10,1,902.8300171,33.53333282,59.8933328,119.75,87.76666768,19.60000038,30.51000023,67.65000153,81.51999664,124.5400009,131.6999969,103.0100021,104.7300034,87.5,71.06999969,50.52999878,30.46999931,4,3,0.5,1,1,0,"GP_C",3,1.68999998,6.796666741,22.15999985,19.76333364,-1.370000005,1.169999957,6.699999809,12.52000046,17.81999969,22.82999992,25.82999992,25.29000092,20.35000038,13.64999962,6.559999943,-0.119999997,18.98999977,12.60999966,6.21999979,15,0,0,3,0,"May",1,FALSE,"KS","Training","Augmented"
"87","c94013e5-c879-42a7-988f-09e35ded3290",2020-05-20,"GP","GP_C","KSCV3247","I",TRUE,1,1,1,1,2.56666666666667,1,1.5,2.5,0.36,418,0,0,0,0,0,0,2,1,2,1,10,1,1,3,3,5,0,0,6.149504662,5.829694271,6.575936794,0,0,2,1,1.96078431372549,0,0,0,0,10,10,1,0,0,10,1,902.8300171,33.53333282,59.8933328,119.75,87.76666768,19.60000038,30.51000023,67.65000153,81.51999664,124.5400009,131.6999969,103.0100021,104.7300034,87.5,71.06999969,50.52999878,30.46999931,4,3,0.5,1,1,0,"GP_C",3,1.68999998,6.796666741,22.15999985,19.76333364,-1.370000005,1.169999957,6.699999809,12.52000046,17.81999969,22.82999992,25.82999992,25.29000092,20.35000038,13.64999962,6.559999943,-0.119999997,18.98999977,12.60999966,6.21999979,15,0,0,3,0,"May",1,FALSE,"KS","Training","Augmented"
"88","c94013e5-c879-42a7-988f-09e35ded3290",2020-05-20,"GP","GP_C","KSCV3247","I",TRUE,1,1,1,1,2.56666666666667,1,1.5,2.5,0.36,418,0,0,0,0,0,0,2,1,2,1,10,1,1,3,3,5,0,0,6.149504662,5.829694271,6.575936794,0,0,2,1,1.96078431372549,0,0,0,0,10,10,1,0,0,10,1,902.8300171,33.53333282,59.8933328,119.75,87.76666768,19.60000038,30.51000023,67.65000153,81.51999664,124.5400009,131.6999969,103.0100021,104.7300034,87.5,71.06999969,50.52999878,30.46999931,4,3,0.5,1,1,0,"GP_C",3,1.68999998,6.796666741,22.15999985,19.76333364,-1.370000005,1.169999957,6.699999809,12.52000046,17.81999969,22.82999992,25.82999992,25.29000092,20.35000038,13.64999962,6.559999943,-0.119999997,18.98999977,12.60999966,6.21999979,15,0,0,3,0,"May",1,FALSE,"KS","Training","Augmented"
"89","c94013e5-c879-42a7-988f-09e35ded3290",2020-05-20,"GP","GP_C","KSCV3247","I",TRUE,1,1,1,1,2.56666666666667,1,1.5,2.5,0.36,418,0,0,0,0,0,0,2,1,2,1,10,1,1,3,3,5,0,0,6.149504662,5.829694271,6.575936794,0,0,2,1,1.96078431372549,0,0,0,0,10,10,1,0,0,10,1,902.8300171,33.53333282,59.8933328,119.75,87.76666768,19.60000038,30.51000023,67.65000153,81.51999664,124.5400009,131.6999969,103.0100021,104.7300034,87.5,71.06999969,50.52999878,30.46999931,4,3,0.5,1,1,0,"GP_C",3,1.68999998,6.796666741,22.15999985,19.76333364,-1.370000005,1.169999957,6.699999809,12.52000046,17.81999969,22.82999992,25.82999992,25.29000092,20.35000038,13.64999962,6.559999943,-0.119999997,18.98999977,12.60999966,6.21999979,15,0,0,3,0,"May",1,FALSE,"KS","Training","Augmented"
"90","c94013e5-c879-42a7-988f-09e35ded3290",2020-05-20,"GP","GP_C","KSCV3247","I",TRUE,1,1,1,1,2.56666666666667,1,1.5,2.5,0.36,418,0,0,0,0,0,0,2,1,2,1,10,1,1,3,3,5,0,0,6.149504662,5.829694271,6.575936794,0,0,2,1,1.96078431372549,0,0,0,0,10,10,1,0,0,10,1,902.8300171,33.53333282,59.8933328,119.75,87.76666768,19.60000038,30.51000023,67.65000153,81.51999664,124.5400009,131.6999969,103.0100021,104.7300034,87.5,71.06999969,50.52999878,30.46999931,4,3,0.5,1,1,0,"GP_C",3,1.68999998,6.796666741,22.15999985,19.76333364,-1.370000005,1.169999957,6.699999809,12.52000046,17.81999969,22.82999992,25.82999992,25.29000092,20.35000038,13.64999962,6.559999943,-0.119999997,18.98999977,12.60999966,6.21999979,15,0,0,3,0,"May",1,FALSE,"KS","Training","Augmented"
"91","2faa8056-c7d3-41ee-b541-52e6288be354",2020-05-20,"GP","GP_C","KSCV3248","I",TRUE,0,0,0,0,1.73333333333333,1,1.5,2,0.7,418,0,0,0,0,0,0,1,1,1,1,0,0,1,9,3,3,0,0,6.456951618,5.953869343,6.588822365,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,902.3699951,33.5233326,59.88666598,119.7399953,87.64000193,19.64999962,30.48999977,67.62999725,81.54000092,124.5199966,131.6799927,103.0199966,104.6600037,87.27999878,70.98000336,50.45999908,30.45999908,4,2.5,1,1,3,0,"GP_C",1.5,1.746666687,6.863333464,22.21333313,19.79666615,-1.320000052,1.24000001,6.760000229,12.59000015,17.89999962,22.87999916,25.86000061,25.31999969,20.37999916,13.68999958,6.630000114,-0.07,19.03000069,12.65999985,6.28000021,10,0,0,3,0,"May",1,FALSE,"KS","Training","Original"
"92","2faa8056-c7d3-41ee-b541-52e6288be354",2020-05-20,"GP","GP_C","KSCV3248","I",TRUE,0,0,0,0,1.73333333333333,1,1.5,2,0.7,418,0,0,0,0,0,0,1,1,1,1,0,0,1,9,3,3,0,0,6.456951618,5.953869343,6.588822365,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,902.3699951,33.5233326,59.88666598,119.7399953,87.64000193,19.64999962,30.48999977,67.62999725,81.54000092,124.5199966,131.6799927,103.0199966,104.6600037,87.27999878,70.98000336,50.45999908,30.45999908,4,2.5,1,1,3,0,"GP_C",1.5,1.746666687,6.863333464,22.21333313,19.79666615,-1.320000052,1.24000001,6.760000229,12.59000015,17.89999962,22.87999916,25.86000061,25.31999969,20.37999916,13.68999958,6.630000114,-0.07,19.03000069,12.65999985,6.28000021,10,0,0,3,0,"May",1,FALSE,"KS","Training","Augmented"
"93","2faa8056-c7d3-41ee-b541-52e6288be354",2020-05-20,"GP","GP_C","KSCV3248","I",TRUE,0,0,0,0,1.73333333333333,1,1.5,2,0.7,418,0,0,0,0,0,0,1,1,1,1,0,0,1,9,3,3,0,0,6.456951618,5.953869343,6.588822365,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,902.3699951,33.5233326,59.88666598,119.7399953,87.64000193,19.64999962,30.48999977,67.62999725,81.54000092,124.5199966,131.6799927,103.0199966,104.6600037,87.27999878,70.98000336,50.45999908,30.45999908,4,2.5,1,1,3,0,"GP_C",1.5,1.746666687,6.863333464,22.21333313,19.79666615,-1.320000052,1.24000001,6.760000229,12.59000015,17.89999962,22.87999916,25.86000061,25.31999969,20.37999916,13.68999958,6.630000114,-0.07,19.03000069,12.65999985,6.28000021,10,0,0,3,0,"May",1,FALSE,"KS","Training","Augmented"
"94","2faa8056-c7d3-41ee-b541-52e6288be354",2020-05-20,"GP","GP_C","KSCV3248","I",TRUE,0,0,0,0,1.73333333333333,1,1.5,2,0.7,418,0,0,0,0,0,0,1,1,1,1,0,0,1,9,3,3,0,0,6.456951618,5.953869343,6.588822365,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,902.3699951,33.5233326,59.88666598,119.7399953,87.64000193,19.64999962,30.48999977,67.62999725,81.54000092,124.5199966,131.6799927,103.0199966,104.6600037,87.27999878,70.98000336,50.45999908,30.45999908,4,2.5,1,1,3,0,"GP_C",1.5,1.746666687,6.863333464,22.21333313,19.79666615,-1.320000052,1.24000001,6.760000229,12.59000015,17.89999962,22.87999916,25.86000061,25.31999969,20.37999916,13.68999958,6.630000114,-0.07,19.03000069,12.65999985,6.28000021,10,0,0,3,0,"May",1,FALSE,"KS","Training","Augmented"
"95","2faa8056-c7d3-41ee-b541-52e6288be354",2020-05-20,"GP","GP_C","KSCV3248","I",TRUE,0,0,0,0,1.73333333333333,1,1.5,2,0.7,418,0,0,0,0,0,0,1,1,1,1,0,0,1,9,3,3,0,0,6.456951618,5.953869343,6.588822365,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,902.3699951,33.5233326,59.88666598,119.7399953,87.64000193,19.64999962,30.48999977,67.62999725,81.54000092,124.5199966,131.6799927,103.0199966,104.6600037,87.27999878,70.98000336,50.45999908,30.45999908,4,2.5,1,1,3,0,"GP_C",1.5,1.746666687,6.863333464,22.21333313,19.79666615,-1.320000052,1.24000001,6.760000229,12.59000015,17.89999962,22.87999916,25.86000061,25.31999969,20.37999916,13.68999958,6.630000114,-0.07,19.03000069,12.65999985,6.28000021,10,0,0,3,0,"May",1,FALSE,"KS","Training","Augmented"
"96","2faa8056-c7d3-41ee-b541-52e6288be354",2020-05-20,"GP","GP_C","KSCV3248","I",TRUE,0,0,0,0,1.73333333333333,1,1.5,2,0.7,418,0,0,0,0,0,0,1,1,1,1,0,0,1,9,3,3,0,0,6.456951618,5.953869343,6.588822365,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,902.3699951,33.5233326,59.88666598,119.7399953,87.64000193,19.64999962,30.48999977,67.62999725,81.54000092,124.5199966,131.6799927,103.0199966,104.6600037,87.27999878,70.98000336,50.45999908,30.45999908,4,2.5,1,1,3,0,"GP_C",1.5,1.746666687,6.863333464,22.21333313,19.79666615,-1.320000052,1.24000001,6.760000229,12.59000015,17.89999962,22.87999916,25.86000061,25.31999969,20.37999916,13.68999958,6.630000114,-0.07,19.03000069,12.65999985,6.28000021,10,0,0,3,0,"May",1,FALSE,"KS","Training","Augmented"
"97","fc0c8e7b-33a0-41d5-80f9-6a74d67a2526",2020-05-20,"GP","GP_C","KSCV3250","I",TRUE,0,0,1,1,1.33333333333333,1,1.5,2,0.06,423,0,0,0,0,0,0,8,2,9,3,0,0,0,16,3,4,0,0,6.09726572,6.387669086,6.624102592,0,6,8,2,8.8235294117647,0,0,0,0,0,0,0,0,0,0,0,903.0499878,33.56666629,59.94000053,120.0633341,87.44666799,19.76000023,30.53000069,67.56999969,81.72000122,124.8000031,131.9700012,103.4199982,104.6100006,86.90000153,70.83000183,50.43999863,30.5,6,2.5,0.5,1,1,0,"GP_C",1.5,1.756666638,6.883333286,22.23666636,19.80999978,-1.299999952,1.25999999,6.78000021,12.60999966,17.93000031,22.89999962,25.87999916,25.34000015,20.38999939,13.69999981,6.639999866,-0.07,19.04999924,12.68000031,6.300000191,29,0,0,3,0,"May",1,FALSE,"KS","Training","Original"
"98","fc0c8e7b-33a0-41d5-80f9-6a74d67a2526",2020-05-20,"GP","GP_C","KSCV3250","I",TRUE,0,0,1,1,1.33333333333333,1,1.5,2,0.06,423,0,0,0,0,0,0,8,2,9,3,0,0,0,16,3,4,0,0,6.09726572,6.387669086,6.624102592,0,6,8,2,8.8235294117647,0,0,0,0,0,0,0,0,0,0,0,903.0499878,33.56666629,59.94000053,120.0633341,87.44666799,19.76000023,30.53000069,67.56999969,81.72000122,124.8000031,131.9700012,103.4199982,104.6100006,86.90000153,70.83000183,50.43999863,30.5,6,2.5,0.5,1,1,0,"GP_C",1.5,1.756666638,6.883333286,22.23666636,19.80999978,-1.299999952,1.25999999,6.78000021,12.60999966,17.93000031,22.89999962,25.87999916,25.34000015,20.38999939,13.69999981,6.639999866,-0.07,19.04999924,12.68000031,6.300000191,29,0,0,3,0,"May",1,FALSE,"KS","Training","Augmented"
"99","fc0c8e7b-33a0-41d5-80f9-6a74d67a2526",2020-05-20,"GP","GP_C","KSCV3250","I",TRUE,0,0,1,1,1.33333333333333,1,1.5,2,0.06,423,0,0,0,0,0,0,8,2,9,3,0,0,0,16,3,4,0,0,6.09726572,6.387669086,6.624102592,0,6,8,2,8.8235294117647,0,0,0,0,0,0,0,0,0,0,0,903.0499878,33.56666629,59.94000053,120.0633341,87.44666799,19.76000023,30.53000069,67.56999969,81.72000122,124.8000031,131.9700012,103.4199982,104.6100006,86.90000153,70.83000183,50.43999863,30.5,6,2.5,0.5,1,1,0,"GP_C",1.5,1.756666638,6.883333286,22.23666636,19.80999978,-1.299999952,1.25999999,6.78000021,12.60999966,17.93000031,22.89999962,25.87999916,25.34000015,20.38999939,13.69999981,6.639999866,-0.07,19.04999924,12.68000031,6.300000191,29,0,0,3,0,"May",1,FALSE,"KS","Training","Augmented"
"100","fc0c8e7b-33a0-41d5-80f9-6a74d67a2526",2020-05-20,"GP","GP_C","KSCV3250","I",TRUE,0,0,1,1,1.33333333333333,1,1.5,2,0.06,423,0,0,0,0,0,0,8,2,9,3,0,0,0,16,3,4,0,0,6.09726572,6.387669086,6.624102592,0,6,8,2,8.8235294117647,0,0,0,0,0,0,0,0,0,0,0,903.0499878,33.56666629,59.94000053,120.0633341,87.44666799,19.76000023,30.53000069,67.56999969,81.72000122,124.8000031,131.9700012,103.4199982,104.6100006,86.90000153,70.83000183,50.43999863,30.5,6,2.5,0.5,1,1,0,"GP_C",1.5,1.756666638,6.883333286,22.23666636,19.80999978,-1.299999952,1.25999999,6.78000021,12.60999966,17.93000031,22.89999962,25.87999916,25.34000015,20.38999939,13.69999981,6.639999866,-0.07,19.04999924,12.68000031,6.300000191,29,0,0,3,0,"May",1,FALSE,"KS","Training","Augmented"
"101","fc0c8e7b-33a0-41d5-80f9-6a74d67a2526",2020-05-20,"GP","GP_C","KSCV3250","I",TRUE,0,0,1,1,1.33333333333333,1,1.5,2,0.06,423,0,0,0,0,0,0,8,2,9,3,0,0,0,16,3,4,0,0,6.09726572,6.387669086,6.624102592,0,6,8,2,8.8235294117647,0,0,0,0,0,0,0,0,0,0,0,903.0499878,33.56666629,59.94000053,120.0633341,87.44666799,19.76000023,30.53000069,67.56999969,81.72000122,124.8000031,131.9700012,103.4199982,104.6100006,86.90000153,70.83000183,50.43999863,30.5,6,2.5,0.5,1,1,0,"GP_C",1.5,1.756666638,6.883333286,22.23666636,19.80999978,-1.299999952,1.25999999,6.78000021,12.60999966,17.93000031,22.89999962,25.87999916,25.34000015,20.38999939,13.69999981,6.639999866,-0.07,19.04999924,12.68000031,6.300000191,29,0,0,3,0,"May",1,FALSE,"KS","Training","Augmented"
"102","fc0c8e7b-33a0-41d5-80f9-6a74d67a2526",2020-05-20,"GP","GP_C","KSCV3250","I",TRUE,0,0,1,1,1.33333333333333,1,1.5,2,0.06,423,0,0,0,0,0,0,8,2,9,3,0,0,0,16,3,4,0,0,6.09726572,6.387669086,6.624102592,0,6,8,2,8.8235294117647,0,0,0,0,0,0,0,0,0,0,0,903.0499878,33.56666629,59.94000053,120.0633341,87.44666799,19.76000023,30.53000069,67.56999969,81.72000122,124.8000031,131.9700012,103.4199982,104.6100006,86.90000153,70.83000183,50.43999863,30.5,6,2.5,0.5,1,1,0,"GP_C",1.5,1.756666638,6.883333286,22.23666636,19.80999978,-1.299999952,1.25999999,6.78000021,12.60999966,17.93000031,22.89999962,25.87999916,25.34000015,20.38999939,13.69999981,6.639999866,-0.07,19.04999924,12.68000031,6.300000191,29,0,0,3,0,"May",1,FALSE,"KS","Training","Augmented"
"103","bf94a444-06ff-4c10-8c12-c54211f75f94",2020-05-21,"GP","GP_C","KSCV730","E",FALSE,0,0,0,0,23,0,1.5,0,1.62,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.489037514,8.487615585,8.401404381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554.1400146,18.40666612,34.10666656,79.74333191,52.45666631,14.52999973,17.20999908,39.25,45.86000061,75.26999664,83.79000092,80.16999817,71.19999695,43.90000153,42.27000046,20.54999924,20.13999939,0,0.5,0,0,2,0,"GP_C",0.75,2.210000006,6.869999965,22.35333316,19.88333321,-0.07,1.950000048,6.670000076,11.98999977,17.68000031,23.12999916,26.25,25.46999931,20.61000061,13.56999969,6.230000019,0.469999999,20.10000038,12.82999992,5.550000191,0,0,0,0,0,"May",1,FALSE,"KS","Training","Original"
"104","bf94a444-06ff-4c10-8c12-c54211f75f94",2020-05-21,"GP","GP_C","KSCV730","E",FALSE,0,0,0,0,23,0,1.5,0,1.62,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.489037514,8.487615585,8.401404381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554.1400146,18.40666612,34.10666656,79.74333191,52.45666631,14.52999973,17.20999908,39.25,45.86000061,75.26999664,83.79000092,80.16999817,71.19999695,43.90000153,42.27000046,20.54999924,20.13999939,0,0.5,0,0,2,0,"GP_C",0.75,2.210000006,6.869999965,22.35333316,19.88333321,-0.07,1.950000048,6.670000076,11.98999977,17.68000031,23.12999916,26.25,25.46999931,20.61000061,13.56999969,6.230000019,0.469999999,20.10000038,12.82999992,5.550000191,0,0,0,0,0,"May",1,FALSE,"KS","Training","Augmented"
"105","bf94a444-06ff-4c10-8c12-c54211f75f94",2020-05-21,"GP","GP_C","KSCV730","E",FALSE,0,0,0,0,23,0,1.5,0,1.62,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.489037514,8.487615585,8.401404381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554.1400146,18.40666612,34.10666656,79.74333191,52.45666631,14.52999973,17.20999908,39.25,45.86000061,75.26999664,83.79000092,80.16999817,71.19999695,43.90000153,42.27000046,20.54999924,20.13999939,0,0.5,0,0,2,0,"GP_C",0.75,2.210000006,6.869999965,22.35333316,19.88333321,-0.07,1.950000048,6.670000076,11.98999977,17.68000031,23.12999916,26.25,25.46999931,20.61000061,13.56999969,6.230000019,0.469999999,20.10000038,12.82999992,5.550000191,0,0,0,0,0,"May",1,FALSE,"KS","Training","Augmented"
"106","bf94a444-06ff-4c10-8c12-c54211f75f94",2020-05-21,"GP","GP_C","KSCV730","E",FALSE,0,0,0,0,23,0,1.5,0,1.62,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.489037514,8.487615585,8.401404381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554.1400146,18.40666612,34.10666656,79.74333191,52.45666631,14.52999973,17.20999908,39.25,45.86000061,75.26999664,83.79000092,80.16999817,71.19999695,43.90000153,42.27000046,20.54999924,20.13999939,0,0.5,0,0,2,0,"GP_C",0.75,2.210000006,6.869999965,22.35333316,19.88333321,-0.07,1.950000048,6.670000076,11.98999977,17.68000031,23.12999916,26.25,25.46999931,20.61000061,13.56999969,6.230000019,0.469999999,20.10000038,12.82999992,5.550000191,0,0,0,0,0,"May",1,FALSE,"KS","Training","Augmented"
